date,temperature (celsius),precipitation (mm/day),flow_observed (mm/day)
6/8/2012,18.36388889,0,0.252440257
6/9/2012,20.03611111,0,0.243253079
6/10/2012,20.96111111,0,0.234716718
6/11/2012,20.96388889,0,0.226764015
6/12/2012,23.00833333,0,0.21933678
6/13/2012,21.08888889,0,0.212384338
6/14/2012,20.30833333,0,0.20586235
6/15/2012,21.77222222,0,0.199731852
6/16/2012,22.19722222,1.397,0.19395846
6/17/2012,21.85555556,3.175,0.188511714
6/18/2012,23.64444444,0,0.183364536
6/19/2012,23.26666667,0,0.178492767
6/20/2012,24.73611111,0.381,0.17387479
6/21/2012,25.96666667,0,0.169491194
6/22/2012,26.55,1.397,0.165324509
6/23/2012,24.4,0,0.161358961
6/24/2012,24.15555556,0,0.157580274
6/25/2012,23.425,0,0.153975497
6/26/2012,18.68333333,0.127,0.15053285
6/27/2012,19.725,0,0.147241597
6/28/2012,23.88055556,0,0.144091933
6/29/2012,27.33333333,0.127,0.141074883
6/30/2012,28.25833333,0,0.138182215
7/1/2012,27.73888889,10.414,0.138881106
7/2/2012,24.99444444,2.667,0.142319859
7/3/2012,26.46666667,0,0.139631118
7/4/2012,26.78055556,0,0.136797055
7/5/2012,27.30555556,2.286,0.134076305
7/6/2012,26.44722222,0,0.131462184
7/7/2012,28.10833333,0,0.128948525
7/8/2012,28.51944444,13.335,0.134458377
7/9/2012,24.76666667,3.683,0.139896538
7/10/2012,24.6,0.254,0.137149346
7/11/2012,24.48611111,0,0.134414635
7/12/2012,22.06666667,4.445,0.13178737
7/13/2012,22.65555556,33.401,0.690725935
7/14/2012,25.14166667,36.576,1.49675375
7/15/2012,23.99444444,9.017,1.350407032
7/16/2012,25.18055556,1.397,1.447689354
7/17/2012,25.35555556,12.065,1.205468261
7/18/2012,25,1.143,1.223858081
7/19/2012,25.63055556,23.114,2.647851842
7/20/2012,24.28888889,0.508,2.306453265
7/21/2012,24.38333333,0,1.643815487
7/22/2012,24.73333333,0,1.291257747
7/23/2012,26.15,0,1.068214393
7/24/2012,24.10555556,43.688,5.220393822
7/25/2012,26.45,7.366,2.8008885
7/26/2012,26.75555556,0,2.341722266
7/27/2012,25.55,0.508,1.660301779
7/28/2012,23.66944444,1.016,1.301054335
7/29/2012,23.08611111,0,1.074771415
7/30/2012,23.57222222,0,0.917843785
7/31/2012,24.82777778,0.127,0.802102829
8/1/2012,24.54722222,0,0.712973048
8/2/2012,23.65833333,0,0.642097151
8/3/2012,22.95,9.271,0.604045929
8/4/2012,25.48888889,0.762,0.581383077
8/5/2012,23.71388889,9.271,0.547313579
8/6/2012,23.84444444,2.794,0.533575891
8/7/2012,25.01388889,0,0.493365857
8/8/2012,25.54166667,0,0.458884031
8/9/2012,24.6,11.557,0.443416905
8/10/2012,21.84722222,15.875,0.529317537
8/11/2012,19.00833333,0,0.517695613
8/12/2012,19.55833333,0,0.479820749
8/13/2012,20.53611111,0.127,0.447174227
8/14/2012,22.05277778,13.716,0.468216269
8/15/2012,21.79444444,16.129,0.530057364
8/16/2012,22.28055556,0,0.534779075
8/17/2012,21.18055556,0.762,0.494706153
8/18/2012,21.76944444,0,0.460040094
8/19/2012,20.80555556,1.016,0.429986682
8/20/2012,19.90555556,0,0.403674288
8/21/2012,19.01111111,0,0.380439268
8/22/2012,20.71111111,0,0.35976713
8/23/2012,20.71111111,0,0.341252675
8/24/2012,21.48611111,0,0.324572314
8/25/2012,22.55833333,0,0.309464423
8/26/2012,22.56666667,0,0.295715129
8/27/2012,23.675,0,0.283147851
8/28/2012,23.18611111,0,0.271615479
8/29/2012,22.93611111,0,0.260994456
8/30/2012,22.31944444,0,0.251180222
8/31/2012,24.93611111,0.127,0.242083693
9/1/2012,25.72777778,7.493,0.235068374
9/2/2012,24.25277778,7.874,0.243508088
9/3/2012,23.14166667,1.905,0.241259988
9/4/2012,24.59444444,1.27,0.232862941
9/5/2012,25.58888889,11.303,0.253336857
9/6/2012,23.12222222,0,0.243617677
9/7/2012,23.66111111,0,0.235058867
9/8/2012,17.13611111,20.447,0.55265741
9/9/2012,18.13888889,0,0.297123955
9/10/2012,17.85833333,0,0.284463507
9/11/2012,16.96111111,0,0.272824833
9/12/2012,19.03888889,0,0.262109965
9/13/2012,19.56944444,0,0.252212464
9/14/2012,20.88055556,0,0.243041707
9/15/2012,19.17777778,0,0.234520043
9/16/2012,18.30833333,0,0.226580548
9/17/2012,17.53333333,18.923,0.317475341
9/18/2012,16.125,27.432,0.780707853
9/19/2012,13.83055556,0.127,0.710583767
9/20/2012,15.02777778,0,0.707200878
9/21/2012,17.94166667,0,0.637438899
9/22/2012,17.52777778,0.381,0.580475172
9/23/2012,11.23611111,0,0.533042453
9/24/2012,11.16388889,0,0.492907172
9/25/2012,10.425,8.636,0.471926091
9/26/2012,18.03611111,0,0.483026088
9/27/2012,18.50555556,0.254,0.450755864
9/28/2012,18.40833333,15.24,0.508029616
9/29/2012,16.31111111,0,0.490522947
9/30/2012,15.68611111,0,0.456444025
10/1/2012,15.16666667,22.225,1.151602755
10/2/2012,20.92777778,2.032,1.211891917
10/3/2012,19.03333333,0.127,1.015584138
10/4/2012,18.61944444,0,0.874869851
10/5/2012,17.65555556,0,0.769388236
10/6/2012,11.40277778,3.429,0.669165228
10/7/2012,9.169444444,0,0.6401234
10/8/2012,6.761111111,9.652,0.649123824
10/9/2012,10.72222222,0,0.616728758
10/10/2012,10.16666667,0,0.563330408
10/11/2012,8.958333333,0,0.518602746
10/12/2012,11.34166667,0,0.480572697
10/13/2012,13.81388889,0,0.447825558
10/14/2012,16.15277778,0.762,0.419321588
10/15/2012,12.68888889,0.889,0.394278876
10/16/2012,11.17222222,0,0.372097699
10/17/2012,14.08888889,0,0.352310139
10/18/2012,11.58333333,1.905,0.327053457
10/19/2012,10.68888889,0,0.319045703
10/20/2012,10.825,0,0.304442072
10/21/2012,12.40833333,0,0.291130565
10/22/2012,15.34166667,0,0.278945863
10/23/2012,16.84166667,0,0.267749809
10/24/2012,18.39722222,0,0.257426043
10/25/2012,16.72222222,0,0.247875856
10/26/2012,16.98055556,0,0.239014953
10/27/2012,10.86666667,4.191,0.232146908
10/28/2012,6.391666667,20.066,0.636589798
10/29/2012,3.116666667,14.097,0.438660233
10/30/2012,2.163888889,22.987,1.855702425
10/31/2012,5.916666667,2.286,2.511224444
11/1/2012,8.794444444,0.254,2.192077312
11/2/2012,7.775,0,1.592775456
11/3/2012,4.680555556,3.302,1.178358295
11/4/2012,6.705555556,0,1.100069822
11/5/2012,5.002777778,0,0.938514558
11/6/2012,6.094444444,0,0.817681062
11/7/2012,5.988888889,0,0.725159343
11/8/2012,5.563888889,0,0.651904312
11/9/2012,6.977777778,0,0.592388144
11/10/2012,10.99444444,0.127,0.543031116
11/11/2012,11.60833333,0,0.501407692
11/12/2012,10.975,6.477,0.475899932
11/13/2012,3.186111111,0,0.474254209
11/14/2012,2.522222222,0,0.442404584
11/15/2012,4.475,0,0.41457557
11/16/2012,4.277777778,0,0.390088088
11/17/2012,5.836111111,0,0.368369314
11/18/2012,6.425,0,0.348971045
11/19/2012,7.283333333,0,0.331537406
11/20/2012,10.34722222,0,0.315782143
11/21/2012,9.394444444,0,0.301472324
11/22/2012,8.644444444,0,0.288416424
11/23/2012,5.702777778,1.27,0.271726321
11/24/2012,-0.744444444,0,0.266236922
11/25/2012,3.541666667,0,0.256028403
11/26/2012,3.875,0.889,0.246580673
11/27/2012,4.102777778,2.159,0.235914107
11/28/2012,2.063888889,0,0.234158026
11/29/2012,2.925,0,0.226601351
11/30/2012,5.636111111,0,0.21918468
12/1/2012,8.55,0,0.2122418
12/2/2012,11.20555556,0.254,0.205728496
